,IDHM,IDHM Educação,IDHM Renda,IDHM Longevidade,municipio,codigo
4831,0.789,0.754,0.765,0.852,Lagoa Dos Três Cantos,431127
4832,0.738,0.62,0.734,0.885,Lagoa Vermelha,431130
4833,0.778,0.704,0.796,0.84,Lajeado,431140
4834,0.613,0.465,0.604,0.822,Lajeado Do Bugre,431142
4835,0.699,0.577,0.683,0.868,Lavras Do Sul,431150
4836,0.685,0.583,0.68,0.81,Liberato Salzano,431160
4837,0.712,0.601,0.712,0.842,Lindolfo Collor,431162
4838,0.749,0.662,0.751,0.846,Linha Nova,431164
4839,0.692,0.577,0.711,0.807,Machadinho,431170
4840,0.684,0.58,0.664,0.832,Maçambará,431171
4841,0.649,0.517,0.65,0.813,Mampituba,431173
4842,0.655,0.534,0.686,0.766,Manoel Viana,431175
4843,0.682,0.519,0.695,0.88,Maquiné,431177
4844,0.697,0.54,0.729,0.862,Maratá,431179
4845,0.774,0.699,0.773,0.857,Marau,431180
4846,0.724,0.618,0.735,0.834,Marcelino Ramos,431190
4847,0.701,0.568,0.701,0.866,Mariana Pimentel,431198
4848,0.73,0.604,0.763,0.843,Mariano Moro,431200
4849,0.687,0.515,0.743,0.849,Marques De Souza,431205
4850,0.656,0.529,0.66,0.807,Mata,431210
4851,0.727,0.608,0.752,0.839,Mato Castelhano,431213
4852,0.746,0.676,0.721,0.853,Mato Leitão,431215
4853,0.717,0.603,0.702,0.87,Mato Queimado,431217
4854,0.699,0.591,0.699,0.825,Maximiliano De Almeida,431220
4855,0.681,0.514,0.743,0.826,Minas Do Leão,431225
4856,0.725,0.613,0.744,0.837,Miraguaí,431230
4857,0.764,0.662,0.79,0.852,Montauri,431235
4858,0.65,0.501,0.667,0.822,Monte Alegre Dos Campos,431237
4859,0.752,0.663,0.752,0.852,Monte Belo Do Sul,431238
4860,0.755,0.654,0.761,0.866,Montenegro,431240
4861,0.714,0.576,0.735,0.86,Mormaço,431242
4862,0.711,0.593,0.72,0.842,Morrinhos Do Sul,431244
4863,0.702,0.557,0.719,0.864,Morro Redondo,431245
4864,0.743,0.653,0.733,0.858,Morro Reuter,431247
4865,0.664,0.493,0.701,0.849,Mostardas,431250
4866,0.746,0.654,0.757,0.84,Muçum,431260
4867,0.702,0.558,0.711,0.873,Muitos Capões,431261
4868,0.689,0.547,0.74,0.808,Muliterno,431262
4869,0.765,0.673,0.784,0.847,Não-Me-Toque,431265
4870,0.753,0.66,0.772,0.839,Nicolau Vergueiro,431267
4871,0.702,0.591,0.703,0.833,Nonoai,431270
4872,0.74,0.634,0.763,0.838,Nova Alvorada,431275
4873,0.785,0.722,0.796,0.843,Nova Araçá,431280
4874,0.747,0.632,0.778,0.849,Nova Bassano,431290
4875,0.768,0.708,0.764,0.836,Nova Boa Vista,431295
4876,0.778,0.666,0.836,0.847,Nova Bréscia,431300
4877,0.759,0.643,0.794,0.856,Nova Candelária,431301
4878,0.735,0.647,0.723,0.848,Nova Esperança Do Sul,431303
4879,0.689,0.563,0.694,0.836,Nova Hartz,431306
4880,0.761,0.678,0.762,0.852,Nova Pádua,431308
4881,0.744,0.643,0.762,0.841,Nova Palma,431310
4882,0.78,0.688,0.775,0.89,Nova Petrópolis,431320
4883,0.766,0.686,0.782,0.839,Nova Prata,431330
4884,0.742,0.642,0.752,0.847,Nova Ramada,431333
4885,0.741,0.602,0.794,0.851,Nova Roma Do Sul,431335
4886,0.718,0.606,0.716,0.853,Nova Santa Rita,431337
4887,0.688,0.548,0.697,0.852,Novo Cabrais,431339
4888,0.747,0.629,0.778,0.852,Novo Hamburgo,431340
4889,0.663,0.543,0.674,0.796,Novo Machado,431342
4890,0.676,0.566,0.679,0.805,Novo Tiradentes,431344
4891,0.767,0.708,0.749,0.85,Novo Xingu,431346
4892,0.706,0.594,0.734,0.808,Novo Barreiro,431349
4893,0.751,0.646,0.769,0.853,Osório,431350
4894,0.706,0.558,0.725,0.87,Paim Filho,431360
4895,0.715,0.592,0.725,0.852,Palmares Do Sul,431365
4896,0.737,0.667,0.722,0.831,Palmeira Das Missões,431370
4897,0.72,0.632,0.707,0.836,Palmitinho,431380
4898,0.761,0.691,0.752,0.848,Panambi,431390
4899,0.661,0.524,0.676,0.816,Pantano Grande,431395
4900,0.773,0.679,0.787,0.866,Paraí,431400
4901,0.676,0.537,0.692,0.831,Paraíso Do Sul,431402
4902,0.749,0.668,0.738,0.852,Pareci Novo,431403
4903,0.704,0.562,0.7,0.886,Parobé,431405
4904,0.622,0.482,0.639,0.782,Passa Sete,431406
4905,0.698,0.551,0.726,0.851,Passo Do Sobrado,431407
4906,0.776,0.699,0.787,0.849,Passo Fundo,431410
4907,0.71,0.571,0.73,0.858,Paulo Bento,431413
4908,0.683,0.541,0.701,0.84,Paverama,431415
4909,0.64,0.493,0.647,0.82,Pedras Altas,431417
4910,0.678,0.551,0.683,0.829,Pedro Osório,431420
4911,0.741,0.648,0.724,0.867,Pejuçara,431430
4912,0.739,0.632,0.758,0.844,Pelotas,431440
4913,0.758,0.701,0.738,0.842,Picada Café,431442
4914,0.72,0.624,0.701,0.852,Pinhal,431445
4915,0.65,0.513,0.641,0.835,Pinhal Da Serra,431446
4916,0.678,0.577,0.672,0.804,Pinhal Grande,431447
4917,0.71,0.607,0.713,0.828,Pinheirinho Do Vale,431449
4918,0.661,0.499,0.685,0.846,Pinheiro Machado,431450
4919,0.669,0.553,0.656,0.824,Pirapó,431455
4920,0.658,0.517,0.672,0.821,Piratini,431460
4921,0.687,0.597,0.674,0.807,Planalto,431470
4922,0.744,0.634,0.742,0.877,Poço Das Antas,431475
4923,0.725,0.623,0.708,0.864,Pontão,431477
4924,0.725,0.6,0.727,0.874,Ponte Preta,431478
4925,0.713,0.584,0.725,0.856,Portão,431480
4926,0.805,0.702,0.867,0.857,Porto Alegre,431490
4927,0.693,0.575,0.7,0.827,Porto Lucena,431500
4928,0.698,0.608,0.672,0.831,Porto Mauá,431505
4929,0.69,0.6,0.661,0.827,Porto Vera Cruz,431507
4930,0.723,0.628,0.687,0.876,Porto Xavier,431510
4931,0.715,0.566,0.765,0.845,Pouso Novo,431513
4932,0.757,0.674,0.727,0.885,Presidente Lucena,431514
4933,0.683,0.525,0.705,0.861,Progresso,431515
4934,0.733,0.609,0.771,0.839,Protásio Alves,431517
4935,0.715,0.563,0.745,0.873,Putinga,431520
4936,0.704,0.609,0.673,0.852,Quaraí,431530
4937,0.689,0.565,0.695,0.833,Quatro Irmãos,431531
4938,0.665,0.534,0.667,0.824,Quevedos,431532
4939,0.756,0.655,0.783,0.841,Quinze De Novembro,431535
4940,0.631,0.523,0.606,0.792,Redentora,431540
4941,0.731,0.588,0.765,0.868,Relvado,431545
4942,0.683,0.542,0.709,0.828,Restinga Seca,431550
4943,0.656,0.545,0.645,0.804,Rio Dos Índios,431555
4944,0.744,0.637,0.752,0.861,Rio Grande,431560
4945,0.693,0.56,0.702,0.846,Rio Pardo,431570
4946,0.661,0.472,0.69,0.885,Riozinho,431575
4947,0.729,0.602,0.753,0.853,Roca Sales,431580
4948,0.732,0.636,0.733,0.842,Rodeio Bonito,431590
4949,0.689,0.579,0.676,0.834,Rolador,431595
4950,0.688,0.553,0.708,0.83,Rolante,431600
4951,0.724,0.6,0.729,0.867,Ronda Alta,431610
4952,0.764,0.678,0.78,0.842,Rondinha,431620
4953,0.688,0.563,0.687,0.843,Roque Gonzales,431630
4954,0.699,0.576,0.705,0.841,Rosário Do Sul,431640
4955,0.678,0.596,0.669,0.782,Sagrada Família,431642
4956,0.762,0.706,0.745,0.841,Saldanha Marinho,431643
4957,0.687,0.558,0.693,0.837,Salto Do Jacuí,431645
4958,0.753,0.706,0.71,0.851,Salvador Das Missões,431647
4959,0.74,0.641,0.75,0.843,Salvador Do Sul,431650
4960,0.747,0.647,0.764,0.843,Sananduva,431660
4961,0.725,0.634,0.716,0.841,Santa Bárbara Do Sul,431670
4962,0.725,0.581,0.781,0.839,Santa Cecília Do Sul,431673
4963,0.74,0.644,0.747,0.843,Santa Clara Do Sul,431675
4964,0.773,0.693,0.782,0.852,Santa Cruz Do Sul,431680
4965,0.784,0.715,0.795,0.848,Santa Maria,431690
4966,0.676,0.51,0.716,0.846,Santa Maria Do Herval,431695
4967,0.663,0.484,0.691,0.87,Santa Margarida Do Sul,431697
4968,0.633,0.503,0.63,0.802,Santana Da Boa Vista,431700
4969,0.727,0.636,0.715,0.846,Sant'Ana Do Livramento,431710
4970,0.769,0.693,0.752,0.871,Santa Rosa,431720
4971,0.746,0.637,0.765,0.853,Santa Tereza,431725
4972,0.712,0.591,0.709,0.861,Santa Vitória Do Palmar,431730
4973,0.766,0.682,0.746,0.882,Santiago,431740
4974,0.772,0.696,0.765,0.863,Santo Ângelo,431750
4975,0.764,0.665,0.787,0.853,Santo Antônio Do Palma,431755
4976,0.717,0.594,0.718,0.866,Santo Antônio Da Patrulha,431760
4977,0.686,0.576,0.672,0.835,Santo Antônio Das Missões,431770
4978,0.759,0.705,0.701,0.885,Santo Antônio Do Planalto,431775
4979,0.739,0.637,0.753,0.84,Santo Augusto,431780
4980,0.738,0.656,0.746,0.82,Santo Cristo,431790
4981,0.732,0.677,0.679,0.853,Santo Expedito Do Sul,431795
4982,0.736,0.643,0.72,0.86,São Borja,431800
4983,0.763,0.68,0.78,0.839,São Domingos Do Sul,431805
4984,0.675,0.552,0.681,0.818,São Francisco De Assis,431810
4985,0.685,0.534,0.701,0.86,São Francisco De Paula,431820
4986,0.699,0.585,0.711,0.822,São Gabriel,431830
4987,0.696,0.56,0.734,0.822,São Jerônimo,431840
4988,0.694,0.575,0.702,0.828,São João Da Urtiga,431842
4989,0.748,0.661,0.748,0.847,São João Do Polêsine,431843
4990,0.732,0.617,0.75,0.846,São Jorge,431844
4991,0.651,0.542,0.652,0.782,São José Das Missões,431845
4992,0.717,0.622,0.701,0.847,São José Do Herval,431846
4993,0.707,0.597,0.717,0.824,São José Do Hortêncio,431848
4994,0.747,0.702,0.723,0.822,São José Do Inhacorá,431849
4995,0.623,0.461,0.663,0.792,São José Do Norte,431850
4996,0.755,0.669,0.759,0.846,São José Do Ouro,431860
4997,0.725,0.59,0.774,0.836,São José Do Sul,431861
4998,0.663,0.541,0.674,0.801,São José Dos Ausentes,431862
4999,0.739,0.612,0.766,0.861,São Leopoldo,431870
5000,0.687,0.528,0.722,0.849,São Lourenço Do Sul,431880
5001,0.741,0.664,0.718,0.855,São Luiz Gonzaga,431890
5002,0.768,0.683,0.775,0.855,São Marcos,431900
5003,0.726,0.628,0.734,0.83,São Martinho,431910
5004,0.652,0.496,0.659,0.848,São Martinho Da Serra,431912
5005,0.667,0.537,0.674,0.821,São Miguel Das Missões,431915
5006,0.645,0.523,0.658,0.778,São Nicolau,431920
5007,0.692,0.584,0.688,0.825,São Paulo Das Missões,431930
5008,0.739,0.634,0.748,0.851,São Pedro Da Serra,431935
5009,0.664,0.566,0.644,0.804,São Pedro Das Missões,431936
5010,0.763,0.694,0.76,0.843,São Pedro Do Butiá,431937
5011,0.709,0.619,0.698,0.824,São Pedro Do Sul,431940
5012,0.739,0.646,0.734,0.852,São Sebastião Do Caí,431950
5013,0.708,0.576,0.708,0.871,São Sepé,431960
5014,0.72,0.612,0.745,0.82,São Valentim,431970
5015,0.764,0.677,0.776,0.848,São Valentim Do Sul,431971
5016,0.642,0.48,0.674,0.816,São Valério Do Sul,431973
5017,0.754,0.677,0.743,0.852,São Vendelino,431975
5018,0.685,0.553,0.698,0.831,São Vicente Do Sul,431980
5019,0.711,0.598,0.722,0.832,Sapiranga,431990
5020,0.726,0.624,0.726,0.844,Sapucaia Do Sul,432000
5021,0.777,0.705,0.776,0.858,Sarandi,432010
5022,0.723,0.62,0.706,0.865,Seberi,432020
5023,0.712,0.543,0.751,0.886,Sede Nova,432023
5024,0.659,0.525,0.673,0.811,Segredo,432026
5025,0.777,0.71,0.785,0.841,Selbach,432030
5026,0.693,0.581,0.701,0.817,Senador Salgado Filho,432032
5027,0.671,0.545,0.671,0.826,Sentinela Do Sul,432035
5028,0.76,0.69,0.755,0.843,Serafina Corrêa,432040
5029,0.652,0.471,0.695,0.847,Sério,432045
5030,0.751,0.678,0.746,0.837,Sertão,432050
5031,0.689,0.534,0.737,0.832,Sertão Santana,432055
5032,0.683,0.577,0.682,0.81,Sete De Setembro,432057
5033,0.752,0.67,0.738,0.861,Severiano De Almeida,432060
5034,0.742,0.644,0.744,0.852,Silveira Martins,432065
5035,0.631,0.456,0.697,0.792,Sinimbu,432067
5036,0.743,0.647,0.735,0.861,Sobradinho,432070
5037,0.731,0.625,0.727,0.861,Soledade,432080
5038,0.701,0.595,0.694,0.834,Tabaí,432085
5039,0.76,0.688,0.763,0.837,Tapejara,432090
5040,0.747,0.672,0.743,0.835,Tapera,432100
5041,0.695,0.556,0.699,0.862,Tapes,432110
5042,0.727,0.579,0.754,0.88,Taquara,432120
5043,0.733,0.629,0.737,0.849,Taquari,432130
5044,0.739,0.633,0.768,0.83,Taquaruçu Do Sul,432132
5045,0.656,0.492,0.692,0.828,Tavares,432135
5046,0.708,0.603,0.709,0.83,Tenente Portela,432140
5047,0.689,0.565,0.699,0.829,Terra De Areia,432143
5048,0.747,0.65,0.751,0.855,Teutônia,432145
5049,0.742,0.682,0.709,0.845,Tio Hugo,432146
5050,0.689,0.569,0.705,0.815,Tiradentes Do Sul,432147
5051,0.683,0.569,0.68,0.822,Toropi,432149
5052,0.762,0.685,0.75,0.862,Torres,432150
5053,0.719,0.606,0.727,0.842,Tramandaí,432160
5054,0.701,0.559,0.735,0.839,Travesseiro,432162
5055,0.791,0.689,0.843,0.851,Três Arroios,432163
5056,0.718,0.606,0.722,0.847,Três Cachoeiras,432166
5057,0.71,0.584,0.74,0.829,Três Coroas,432170
5058,0.759,0.694,0.756,0.834,Três De Maio,432180
5059,0.662,0.539,0.661,0.813,Três Forquilhas,432183
5060,0.703,0.56,0.747,0.832,Três Palmeiras,432185
5061,0.768,0.71,0.745,0.858,Três Passos,432190
5062,0.687,0.61,0.675,0.787,Trindade Do Sul,432195
5063,0.733,0.629,0.717,0.873,Triunfo,432200
5064,0.747,0.682,0.748,0.816,Tucunduva,432210
5065,0.657,0.541,0.659,0.794,Tunas,432215
5066,0.694,0.595,0.688,0.818,Tupanci Do Sul,432218
5067,0.709,0.596,0.721,0.828,Tupanciretã,432220
5068,0.718,0.597,0.742,0.836,Tupandi,432225
5069,0.728,0.632,0.734,0.832,Tuparendi,432230
5070,0.629,0.446,0.685,0.814,Turuçu,432232
5071,0.7,0.613,0.691,0.809,Ubiretama,432234
5072,0.733,0.587,0.786,0.852,União Da Serra,432235
5073,0.649,0.542,0.626,0.804,Unistalda,432237
5074,0.744,0.661,0.722,0.863,Uruguaiana,432240
5075,0.721,0.605,0.74,0.838,Vacaria,432250
5076,0.646,0.497,0.666,0.816,Vale Verde,432252
5077,0.624,0.439,0.681,0.813,Vale Do Sol,432253
5078,0.737,0.636,0.739,0.85,Vale Real,432254
5079,0.757,0.704,0.736,0.836,Vanini,432255
5080,0.712,0.6,0.736,0.818,Venâncio Aires,432260
5081,0.737,0.643,0.738,0.842,Vera Cruz,432270
5082,0.773,0.692,0.797,0.838,Veranópolis,432280
5083,0.723,0.584,0.758,0.855,Vespasiano Correa,432285
5084,0.702,0.561,0.715,0.864,Viadutos,432290
5085,0.717,0.591,0.72,0.866,Viamão,432300
5086,0.638,0.489,0.656,0.809,Vicente Dutra,432310
5087,0.777,0.722,0.774,0.84,Victor Graeff,432320
5088,0.742,0.65,0.725,0.867,Vila Flores,432330
5089,0.705,0.551,0.759,0.839,Vila Lângaro,432335
5090,0.761,0.664,0.791,0.839,Vila Maria,432340
5091,0.662,0.544,0.645,0.827,Vila Nova Do Sul,432345
5092,0.739,0.631,0.76,0.842,Vista Alegre,432350
5093,0.78,0.692,0.809,0.847,Vista Alegre Do Prata,432360
5094,0.757,0.669,0.774,0.839,Vista Gaúcha,432370
5095,0.655,0.526,0.659,0.809,Vitória Das Missões,432375
5096,0.752,0.63,0.796,0.849,Westfalia,432377
5097,0.735,0.63,0.74,0.852,Xangri-Lá,432380
5098,0.67,0.518,0.705,0.823,Água Clara,500020
5099,0.711,0.572,0.733,0.858,Alcinópolis,500025
5100,0.673,0.546,0.683,0.818,Amambai,500060
5101,0.663,0.557,0.663,0.789,Anastácio,500070
5102,0.67,0.538,0.676,0.826,Anaurilândia,500080
5103,0.697,0.582,0.692,0.839,Angélica,500085
5104,0.643,0.526,0.633,0.799,Antônio João,500090
5105,0.697,0.588,0.717,0.804,Aparecida Do Taboado,500100
5106,0.688,0.562,0.69,0.84,Aquidauana,500110
5107,0.633,0.507,0.628,0.798,Aral Moreira,500124
5108,0.681,0.537,0.694,0.848,Bandeirantes,500150
5109,0.71,0.606,0.698,0.847,Bataguassu,500190
5110,0.684,0.559,0.702,0.814,Batayporã,500200
5111,0.698,0.585,0.699,0.83,Bela Vista,500210
5112,0.666,0.573,0.665,0.776,Bodoquena,500215
5113,0.67,0.508,0.714,0.831,Bonito,500220
5114,0.701,0.57,0.721,0.837,Brasilândia,500230
5115,0.692,0.592,0.676,0.828,Caarapó,500240
5116,0.703,0.596,0.715,0.817,Camapuã,500260
5117,0.784,0.724,0.79,0.844,Campo Grande,500270
5118,0.647,0.522,0.628,0.826,Caracol,500280
5119,0.727,0.627,0.756,0.811,Cassilândia,500290
5120,0.754,0.665,0.758,0.85,Chapadão Do Sul,500295
5121,0.671,0.531,0.684,0.83,Corguinho,500310
5122,0.589,0.417,0.607,0.806,Coronel Sapucaia,500315
5123,0.7,0.586,0.701,0.834,Corumbá,500320
5124,0.706,0.606,0.717,0.811,Costa Rica,500325
5125,0.703,0.579,0.719,0.836,Coxim,500330
5126,0.694,0.595,0.693,0.81,Deodápolis,500345
5127,0.639,0.528,0.64,0.773,Dois Irmãos Do Buriti,500348
5128,0.699,0.597,0.706,0.809,Douradina,500350
5129,0.747,0.657,0.753,0.843,Dourados,500370
5130,0.684,0.577,0.674,0.824,Eldorado,500375
5131,0.714,0.621,0.719,0.815,Fátima Do Sul,500380
5132,0.66,0.511,0.677,0.83,Figueirão,500390
5133,0.721,0.648,0.705,0.822,Glória De Dourados,500400
5134,0.675,0.549,0.677,0.826,Guia Lopes Da Laguna,500410
5135,0.662,0.53,0.671,0.817,Iguatemi,500430
5136,0.681,0.531,0.702,0.846,Inocência,500440
5137,0.654,0.523,0.66,0.809,Itaporã,500450
5138,0.62,0.479,0.645,0.772,Itaquiraí,500460
5139,0.72,0.615,0.715,0.85,Ivinhema,500470
5140,0.526,0.337,0.547,0.791,Japorã,500480
5141,0.664,0.53,0.668,0.827,Jaraguari,500490
5142,0.712,0.595,0.718,0.845,Jardim,500500
5143,0.708,0.579,0.716,0.857,Jateí,500510
5144,0.623,0.485,0.646,0.77,Juti,500515
5145,0.704,0.618,0.687,0.822,Ladário,500520
5146,0.672,0.545,0.676,0.822,Laguna Carapã,500525
5147,0.736,0.613,0.744,0.873,Maracaju,500540
5148,0.632,0.507,0.638,0.782,Miranda,500560
5149,0.686,0.565,0.707,0.808,Mundo Novo,500568
5150,0.7,0.597,0.715,0.803,Naviraí,500570
5151,0.639,0.483,0.658,0.822,Nioaque,500580
5152,0.694,0.554,0.746,0.809,Nova Alvorada Do Sul,500600
5153,0.721,0.616,0.716,0.85,Nova Andradina,500620
5154,0.649,0.523,0.656,0.798,Novo Horizonte Do Sul,500625
5155,0.721,0.627,0.727,0.823,Paranaíba,500630
5156,0.588,0.444,0.566,0.811,Paranhos,500635
5157,0.671,0.562,0.672,0.801,Pedro Gomes,500640
5158,0.701,0.598,0.708,0.812,Ponta Porã,500660
5159,0.666,0.526,0.677,0.83,Porto Murtinho,500690
5160,0.664,0.519,0.681,0.83,Ribas Do Rio Pardo,500710
5161,0.715,0.59,0.72,0.861,Rio Brilhante,500720
5162,0.709,0.585,0.702,0.869,Rio Negro,500730
5163,0.673,0.521,0.686,0.852,Rio Verde De Mato Grosso,500740
5164,0.651,0.491,0.676,0.83,Rochedo,500750
5165,0.642,0.505,0.655,0.8,Santa Rita Do Pardo,500755
5166,0.729,0.608,0.751,0.85,São Gabriel Do Oeste,500769
5167,0.614,0.45,0.66,0.778,Sete Quedas,500770
5168,0.682,0.576,0.668,0.825,Selvíria,500780
5169,0.686,0.561,0.694,0.829,Sidrolândia,500790
5170,0.681,0.557,0.706,0.803,Sonora,500793
5171,0.593,0.434,0.615,0.782,Tacuru,500795
5172,0.651,0.545,0.657,0.769,Taquarussu,500797
5173,0.658,0.521,0.651,0.839,Terenos,500800
5174,0.744,0.645,0.752,0.849,Três Lagoas,500830
5175,0.711,0.626,0.689,0.835,Vicentina,500840
5176,0.628,0.51,0.594,0.816,Acorizal,510010
5177,0.729,0.646,0.723,0.829,Água Boa,510020
5178,0.714,0.629,0.709,0.817,Alta Floresta,510025
5179,0.704,0.612,0.712,0.802,Alto Araguaia,510030
5180,0.651,0.561,0.613,0.803,Alto Boa Vista,510035
5181,0.701,0.583,0.707,0.835,Alto Garças,510040
5182,0.638,0.541,0.612,0.784,Alto Paraguai,510050
5183,0.705,0.571,0.736,0.833,Alto Taquari,510060
5184,0.675,0.57,0.666,0.809,Apiacás,510080
5185,0.687,0.591,0.671,0.817,Araguaiana,510100
5186,0.701,0.627,0.65,0.844,Araguainha,510120
5187,0.725,0.655,0.704,0.826,Araputanga,510125
5188,0.704,0.649,0.677,0.793,Arenápolis,510130
5189,0.675,0.553,0.682,0.816,Aripuanã,510140
5190,0.6,0.44,0.598,0.82,Barão De Melgaço,510160
5191,0.693,0.595,0.684,0.818,Barra Do Bugres,510170
5192,0.748,0.693,0.738,0.817,Barra Do Garças,510180
5193,0.661,0.555,0.665,0.784,Bom Jesus Do Araguaia,510185
5194,0.696,0.571,0.695,0.85,Brasnorte,510190
5195,0.708,0.633,0.691,0.813,Cáceres,510250
5196,0.538,0.324,0.597,0.803,Campinápolis,510260
5197,0.734,0.649,0.745,0.819,Campo Novo Do Parecis,510263
5198,0.75,0.67,0.755,0.834,Campo Verde,510267
5199,0.744,0.625,0.8,0.825,Campos De Júlio,510268
5200,0.667,0.589,0.616,0.817,Canabrava Do Norte,510269
5201,0.693,0.549,0.735,0.825,Canarana,510270
5202,0.665,0.553,0.656,0.809,Carlinda,510279
5203,0.665,0.547,0.671,0.8,Castanheira,510285
5204,0.688,0.578,0.677,0.833,Chapada Dos Guimarães,510300
5205,0.699,0.586,0.719,0.809,Cláudia,510305
5206,0.66,0.528,0.674,0.807,Cocalinho,510310
5207,0.713,0.604,0.732,0.819,Colíder,510320
5208,0.611,0.443,0.633,0.815,Colniza,510325
5209,0.689,0.567,0.687,0.84,Comodoro,510330
5210,0.668,0.556,0.66,0.812,Confresa,510335
5211,0.718,0.65,0.707,0.807,Conquista D'Oeste,510336
5212,0.601,0.423,0.623,0.825,Cotriguaçu,510337
5213,0.785,0.726,0.8,0.834,Cuiabá,510340
5214,0.69,0.615,0.658,0.811,Curvelândia,510343
5215,0.683,0.59,0.672,0.802,Denise,510345
5216,0.718,0.625,0.714,0.831,Diamantino,510350
5217,0.69,0.593,0.687,0.806,Dom Aquino,510360
5218,0.692,0.548,0.737,0.819,Feliz Natal,510370
5219,0.679,0.599,0.665,0.786,Figueirópolis D'Oeste,510380
5220,0.615,0.418,0.658,0.847,Gaúcha Do Norte,510385
5221,0.67,0.569,0.645,0.82,General Carneiro,510390
5222,0.71,0.636,0.684,0.823,Glória D'Oeste,510395
5223,0.703,0.609,0.692,0.826,Guarantã Do Norte,510410
5224,0.705,0.637,0.677,0.813,Guiratinga,510420
5225,0.661,0.533,0.645,0.841,Indiavaí,510450
5226,0.727,0.642,0.742,0.807,Ipiranga Do Norte,510452
5227,0.71,0.597,0.699,0.856,Itanhangá,510454
5228,0.69,0.569,0.714,0.809,Itaúba,510455
5229,0.693,0.591,0.694,0.812,Itiquira,510460
5230,0.735,0.655,0.728,0.833,Jaciara,510480
5231,0.63,0.549,0.567,0.805,Jangada,510490
5232,0.673,0.563,0.668,0.812,Jauru,510500
5233,0.682,0.543,0.699,0.836,Juara,510510
5234,0.716,0.593,0.733,0.845,Juína,510515
5235,0.662,0.563,0.647,0.797,Juruena,510517
5236,0.714,0.637,0.678,0.842,Juscimeira,510520
5237,0.627,0.467,0.67,0.787,Lambari D'Oeste,510523
5238,0.768,0.71,0.766,0.833,Lucas Do Rio Verde,510525
5239,0.676,0.634,0.617,0.788,Luciara,510530
5240,0.645,0.495,0.644,0.843,Vila Bela Da Santíssima Trindade,510550
5241,0.701,0.604,0.7,0.813,Marcelândia,510558
5242,0.716,0.631,0.706,0.824,Matupá,510560
5243,0.704,0.592,0.723,0.816,Mirassol D'Oeste,510562
5244,0.699,0.611,0.675,0.827,Nobres,510590
5245,0.702,0.668,0.653,0.793,Nortelândia,510600
5246,0.638,0.529,0.6,0.82,Nossa Senhora Do Livramento,510610
5247,0.65,0.469,0.696,0.842,Nova Bandeirantes,510615
5248,0.595,0.427,0.621,0.793,Nova Nazaré,510617
5249,0.636,0.485,0.643,0.825,Nova Lacerda,510618
5250,0.714,0.603,0.745,0.809,Nova Santa Helena,510619
5251,0.651,0.485,0.673,0.845,Nova Brasilândia,510620
5252,0.686,0.572,0.692,0.815,Nova Canaã Do Norte,510621
5253,0.758,0.673,0.773,0.837,Nova Mutum,510622
5254,0.682,0.561,0.704,0.804,Nova Olímpia,510623
5255,0.669,0.529,0.694,0.816,Nova Ubiratã,510624
5256,0.704,0.613,0.713,0.8,Nova Xavantina,510625
5257,0.674,0.577,0.652,0.815,Novo Mundo,510626
5258,0.664,0.548,0.652,0.82,Novo Horizonte Do Norte,510627
5259,0.649,0.507,0.658,0.819,Novo São Joaquim,510628
5260,0.672,0.555,0.677,0.809,Paranaíta,510629
5261,0.667,0.532,0.679,0.82,Paranatinga,510630
5262,0.653,0.526,0.64,0.829,Novo Santo Antônio,510631
5263,0.679,0.573,0.672,0.812,Pedra Preta,510637
5264,0.649,0.521,0.691,0.761,Peixoto De Azevedo,510642
5265,0.656,0.565,0.615,0.813,Planalto Da Serra,510645
5266,0.652,0.534,0.643,0.806,Poconé,510650
5267,0.734,0.702,0.691,0.816,Pontal Do Araguaia,510665
5268,0.686,0.585,0.684,0.806,Ponte Branca,510670
5269,0.703,0.605,0.711,0.807,Pontes E Lacerda,510675
5270,0.673,0.587,0.647,0.803,Porto Alegre Do Norte,510677
5271,0.685,0.561,0.703,0.815,Porto Dos Gaúchos,510680
5272,0.652,0.523,0.666,0.795,Porto Esperidião,510682
5273,0.599,0.467,0.571,0.804,Porto Estrela,510685
5274,0.678,0.573,0.653,0.832,Poxoréo,510700
5275,0.752,0.653,0.774,0.843,Primavera Do Leste,510704
5276,0.692,0.565,0.701,0.837,Querência,510706
5277,0.719,0.643,0.707,0.816,São José Dos Quatro Marcos,510710
5278,0.676,0.603,0.642,0.799,Reserva Do Cabaçal,510715
5279,0.67,0.542,0.668,0.831,Ribeirão Cascalheira,510718
5280,0.692,0.595,0.694,0.802,Ribeirãozinho,510719
5281,0.707,0.617,0.701,0.817,Rio Branco,510720
5282,0.715,0.628,0.703,0.827,Santa Carmem,510724
5283,0.689,0.599,0.655,0.834,Santo Afonso,510726
5284,0.661,0.577,0.63,0.793,São José Do Povo,510729
5285,0.682,0.548,0.689,0.841,São José Do Rio Claro,510730
5286,0.657,0.487,0.703,0.828,São José Do Xingu,510735
5287,0.66,0.556,0.654,0.79,São Pedro Da Cipa,510740
