,municipio,PIB,codigo
55135,São Valentim do Sul,27126.41,4319711
55136,São Valério do Sul,21544.51,4319737
55137,São Vendelino,39206.62,4319752
55138,São Vicente do Sul,29922.16,4319802
55139,Sapiranga,42829.26,4319901
55140,Sapucaia do Sul,25082.24,4320008
55141,Sarandi,40917.78,4320107
55142,Seberi,35655.5,4320206
55143,Sede Nova,40703.8,4320230
55144,Segredo,17518.37,4320263
55145,Selbach,45577.39,4320305
55146,Senador Salgado Filho,33537.23,4320321
55147,Sentinela do Sul,15857.98,4320354
55148,Serafina Corrêa,38252.26,4320404
55149,Sério,24533.2,4320453
55150,Sertão,55520.4,4320503
55151,Sertão Santana,43351.59,4320552
55152,Sete de Setembro,34350.55,4320578
55153,Severiano de Almeida,29298.28,4320602
55154,Silveira Martins,24759.6,4320651
55155,Sinimbu,20665.35,4320677
55156,Sobradinho,25642.1,4320701
55157,Soledade,30505.38,4320800
55158,Tabaí,21746.23,4320859
55159,Tapejara,51459.43,4320909
55160,Tapera,45504.26,4321006
55161,Tapes,21353.99,4321105
55162,Taquara,24898.78,4321204
55163,Taquari,30804.53,4321303
55164,Taquaruçu do Sul,41669.57,4321329
55165,Tavares,16641.01,4321352
55166,Tenente Portela,35804.4,4321402
55167,Terra de Areia,21649.16,4321436
55168,Teutônia,46107.65,4321451
55169,Tio Hugo,37236.82,4321469
55170,Tiradentes do Sul,24172.79,4321477
55171,Toropi,24895.52,4321493
55172,Torres,32674.87,4321501
55173,Tramandaí,21412.22,4321600
55174,Travesseiro,26340.3,4321626
55175,Três Arroios,36145.68,4321634
55176,Três Cachoeiras,24496.05,4321667
55177,Três Coroas,31690.01,4321709
55178,Três de Maio,46448.67,4321808
55179,Três Forquilhas,21516.96,4321832
55180,Três Palmeiras,34250.05,4321857
55181,Três Passos,38458.04,4321907
55182,Trindade do Sul,36330.87,4321956
55183,Triunfo,283449.62,4322004
55184,Tucunduva,39570.96,4322103
55185,Tunas,17694.75,4322152
55186,Tupanci do Sul,39609.66,4322186
55187,Tupanciretã,50428.29,4322202
55188,Tupandi,102772.99,4322251
55189,Tuparendi,37621.0,4322301
55190,Turuçu,30520.56,4322327
55191,Ubiretama,32576.75,4322343
55192,União da Serra,45996.51,4322350
55193,Unistalda,30880.96,4322376
55194,Uruguaiana,22723.78,4322400
55195,Vacaria,37130.0,4322509
55196,Vale Verde,26059.53,4322525
55197,Vale do Sol,20325.27,4322533
55198,Vale Real,25262.54,4322541
55199,Vanini,30544.06,4322558
55200,Venâncio Aires,48418.68,4322608
55201,Vera Cruz,26080.29,4322707
55202,Veranópolis,59023.52,4322806
55203,Vespasiano Corrêa,38441.36,4322855
55204,Viadutos,31316.29,4322905
55205,Viamão,15830.63,4323002
55206,Vicente Dutra,21695.46,4323101
55207,Victor Graeff,57756.61,4323200
55208,Vila Flores,64866.36,4323309
55209,Vila Lângaro,51555.19,4323358
55210,Vila Maria,51216.28,4323408
55211,Vila Nova do Sul,27686.75,4323457
55212,Vista Alegre,34239.96,4323507
55213,Vista Alegre do Prata,36063.89,4323606
55214,Vista Gaúcha,25341.16,4323705
55215,Vitória das Missões,30906.56,4323754
55216,Westfália,61267.0,4323770
55217,Xangri-lá,33779.0,4323804
55218,Água Clara,72697.25,5000203
55219,Alcinópolis,31408.71,5000252
55220,Amambai,24687.68,5000609
55221,Anastácio,19920.79,5000708
55222,Anaurilândia,28893.11,5000807
55223,Angélica,69115.29,5000856
55224,Antônio João,41772.03,5000906
55225,Aparecida do Taboado,45011.95,5001003
55226,Aquidauana,20066.24,5001102
55227,Aral Moreira,41634.47,5001243
55228,Bandeirantes,56188.43,5001508
55229,Bataguassu,36508.57,5001904
55230,Batayporã,34274.24,5002001
55231,Bela Vista,22409.49,5002100
55232,Bodoquena,27953.4,5002159
55233,Bonito,36096.37,5002209
55234,Brasilândia,50563.94,5002308
55235,Caarapó,41253.43,5002407
55236,Camapuã,30870.93,5002605
55237,Campo Grande,33744.98,5002704
55238,Caracol,19664.57,5002803
55239,Cassilândia,29023.03,5002902
55240,Chapadão do Sul,74367.1,5002951
55241,Corguinho,18707.58,5003108
55242,Coronel Sapucaia,14023.78,5003157
55243,Corumbá,24943.59,5003207
55244,Costa Rica,73646.96,5003256
55245,Coxim,26639.52,5003306
55246,Deodápolis,23515.68,5003454
55247,Dois Irmãos do Buriti,18698.47,5003488
55248,Douradina,21727.63,5003504
55249,Dourados,42475.75,5003702
55250,Eldorado,28848.12,5003751
55251,Fátima do Sul,25685.44,5003801
55252,Figueirão,34421.27,5003900
55253,Glória de Dourados,21047.59,5004007
55254,Guia Lopes da Laguna,24432.46,5004106
55255,Iguatemi,25947.89,5004304
55256,Inocência,62115.65,5004403
55257,Itaporã,32644.01,5004502
55258,Itaquiraí,32462.59,5004601
55259,Ivinhema,59623.6,5004700
55260,Japorã,11822.69,5004809
55261,Jaraguari,27648.51,5004908
55262,Jardim,22871.58,5005004
55263,Jateí,75005.78,5005103
55264,Juti,43011.93,5005152
55265,Ladário,15570.66,5005202
55266,Laguna Carapã,67012.48,5005251
55267,Maracaju,54120.27,5005400
55268,Miranda,18405.33,5005608
55269,Mundo Novo,29644.03,5005681
55270,Naviraí,34783.52,5005707
55271,Nioaque,22624.0,5005806
55272,Nova Alvorada do Sul,70487.71,5006002
55273,Nova Andradina,39723.14,5006200
55274,Novo Horizonte do Sul,46778.58,5006259
55275,Paraíso das Águas,133056.6,5006275
55276,Paranaíba,32574.25,5006309
55277,Paranhos,12615.53,5006358
55278,Pedro Gomes,29086.28,5006408
55279,Ponta Porã,34790.71,5006606
55280,Porto Murtinho,20712.39,5006903
55281,Ribas do Rio Pardo,45616.41,5007109
55282,Rio Brilhante,62231.67,5007208
55283,Rio Negro,21884.28,5007307
55284,Rio Verde de Mato Grosso,24411.26,5007406
55285,Rochedo,32569.38,5007505
55286,Santa Rita do Pardo,32562.56,5007554
55287,São Gabriel do Oeste,58810.0,5007695
55288,Sete Quedas,24783.11,5007703
55289,Selvíria,353522.3,5007802
55290,Sidrolândia,34547.03,5007901
55291,Sonora,39658.49,5007935
55292,Tacuru,17127.01,5007950
55293,Taquarussu,30602.87,5007976
55294,Terenos,26079.71,5008008
55295,Três Lagoas,85297.87,5008305
55296,Vicentina,43708.35,5008404
55297,Acorizal,15620.31,5100102
55298,Água Boa,41982.75,5100201
55299,Alta Floresta,30101.46,5100250
55300,Alto Araguaia,44668.36,5100300
55301,Alto Boa Vista,18089.11,5100359
55302,Alto Garças,55068.46,5100409
55303,Alto Paraguai,10754.99,5100508
55304,Alto Taquari,79080.07,5100607
55305,Apiacás,16475.26,5100805
55306,Araguaiana,22233.23,5101001
55307,Araguainha,22538.87,5101209
55308,Araputanga,28084.76,5101258
55309,Arenápolis,18448.65,5101308
55310,Aripuanã,42001.25,5101407
55311,Barão de Melgaço,10558.33,5101605
55312,Barra do Bugres,36984.98,5101704
55313,Barra do Garças,34588.89,5101803
55314,Bom Jesus do Araguaia,48558.94,5101852
55315,Brasnorte,48161.65,5101902
55316,Cáceres,20240.1,5102504
55317,Campinápolis,18497.31,5102603
55318,Campo Novo do Parecis,96181.92,5102637
55319,Campo Verde,53750.52,5102678
55320,Campos de Júlio,193805.46,5102686
55321,Canabrava do Norte,27152.13,5102694
55322,Canarana,59476.06,5102702
55323,Carlinda,17449.86,5102793
55324,Castanheira,15448.24,5102850
55325,Chapada dos Guimarães,36303.0,5103007
55326,Cláudia,37123.61,5103056
55327,Cocalinho,29071.53,5103106
55328,Colíder,26962.96,5103205
55329,Colniza,14598.35,5103254
55330,Comodoro,35340.2,5103304
55331,Confresa,28544.85,5103353
55332,Conquista D'Oeste,24255.35,5103361
55333,Cotriguaçu,11481.75,5103379
55334,Cuiabá,40199.11,5103403
55335,Curvelândia,23236.94,5103437
55336,Denise,58998.19,5103452
55337,Diamantino,111197.06,5103502
55338,Dom Aquino,39153.16,5103601
55339,Feliz Natal,36809.85,5103700
55340,Figueirópolis D'Oeste,16995.47,5103809
55341,Gaúcha do Norte,70563.48,5103858
55342,General Carneiro,41065.81,5103908
55343,Glória D'Oeste,26613.31,5103957
55344,Guarantã do Norte,24546.46,5104104
55345,Guiratinga,27685.19,5104203
55346,Indiavaí,26703.81,5104500
55347,Ipiranga do Norte,95783.77,5104526
55348,Itanhangá,42589.75,5104542
55349,Itaúba,49587.44,5104559
55350,Itiquira,96869.1,5104609
55351,Jaciara,34658.54,5104807
55352,Jangada,21552.84,5104906
55353,Jauru,33264.0,5105002
55354,Juara,25082.12,5105101
55355,Juína,26594.97,5105150
55356,Juruena,13021.48,5105176
55357,Juscimeira,28274.17,5105200
55358,Lambari D'Oeste,41822.07,5105234
55359,Lucas do Rio Verde,68110.99,5105259
55360,Luciara,14918.12,5105309
55361,Vila Bela da Santíssima Trindade,21081.65,5105507
55362,Marcelândia,32044.25,5105580
55363,Matupá,60747.43,5105606
55364,Mirassol d'Oeste,28243.11,5105622
55365,Nobres,40041.68,5105903
55366,Nortelândia,24227.45,5106000
55367,Nossa Senhora do Livramento,22758.27,5106109
55368,Nova Bandeirantes,14653.26,5106158
55369,Nova Nazaré,20032.73,5106174
55370,Nova Lacerda,30022.39,5106182
55371,Nova Santa Helena,44744.84,5106190
55372,Nova Brasilândia,20226.14,5106208
55373,Nova Canaã do Norte,38427.47,5106216
55374,Nova Mutum,69624.89,5106224
55375,Nova Olímpia,33892.1,5106232
55376,Nova Ubiratã,108284.61,5106240
55377,Nova Xavantina,30776.46,5106257
55378,Novo Mundo,24396.86,5106265
55379,Novo Horizonte do Norte,14762.93,5106273
55380,Novo São Joaquim,69119.01,5106281
55381,Paranaíta,67449.28,5106299
55382,Paranatinga,47321.97,5106307
55383,Novo Santo Antônio,15737.55,5106315
55384,Pedra Preta,47656.32,5106372
55385,Peixoto de Azevedo,17403.45,5106422
55386,Planalto da Serra,33361.48,5106455
55387,Poconé,17614.59,5106505
55388,Pontal do Araguaia,11889.01,5106653
55389,Ponte Branca,15643.79,5106703
55390,Pontes e Lacerda,33777.61,5106752
55391,Porto Alegre do Norte,20214.95,5106778
55392,Porto dos Gaúchos,94500.46,5106802
55393,Porto Esperidião,18562.03,5106828
55394,Porto Estrela,18608.94,5106851
55395,Poxoréu,32651.83,5107008
55396,Primavera do Leste,63190.05,5107040
55397,Querência,88859.47,5107065
55398,São José dos Quatro Marcos,19961.11,5107107
55399,Reserva do Cabaçal,14086.76,5107156
55400,Ribeirão Cascalheira,34828.72,5107180
55401,Ribeirãozinho,37141.82,5107198
55402,Rio Branco,17807.09,5107206
55403,Santa Carmem,90226.51,5107248
55404,Santo Afonso,26249.14,5107263
55405,São José do Povo,11204.39,5107297
55406,São José do Rio Claro,38571.23,5107305
55407,São José do Xingu,56334.34,5107354
55408,São Pedro da Cipa,13837.63,5107404
55409,Rondolândia,17104.34,5107578
55410,Rondonópolis,48787.08,5107602
55411,Rosário Oeste,17901.65,5107701
55412,Santa Cruz do Xingu,48765.38,5107743
55413,Salto do Céu,17642.5,5107750
55414,Santa Rita do Trivelato,150426.3,5107768
55415,Santa Terezinha,17950.41,5107776
55416,Santo Antônio do Leste,75572.46,5107792
55417,Santo Antônio do Leverger,25766.61,5107800
55418,São Félix do Araguaia,61169.77,5107859
55419,Sapezal,100073.42,5107875
55420,Serra Nova Dourada,23124.04,5107883
55421,Sinop,46126.47,5107909
55422,Sorriso,69023.0,5107925
55423,Tabaporã,50365.94,5107941
55424,Tangará da Serra,32992.97,5107958
55425,Tapurah,64161.87,5108006
55426,Terra Nova do Norte,29480.61,5108055
55427,Tesouro,39286.96,5108105
55428,Torixoréu,30773.45,5108204
55429,União do Sul,52310.26,5108303
55430,Vale de São Domingos,18056.98,5108352
55431,Várzea Grande,30166.68,5108402
55432,Vera,45199.09,5108501
55433,Vila Rica,20273.24,5108600
55434,Nova Guarita,21148.99,5108808
55435,Nova Marilândia,74035.01,5108857
55436,Nova Maringá,58720.64,5108907
55437,Nova Monte Verde,21964.64,5108956
55438,Abadia de Goiás,23061.21,5200050
55439,Abadiânia,17302.04,5200100
55440,Acreúna,29728.12,5200134
55441,Adelândia,14792.3,5200159
55442,Água Fria de Goiás,46111.65,5200175
55443,Água Limpa,24575.55,5200209
55444,Águas Lindas de Goiás,9552.05,5200258
55445,Alexânia,34289.85,5200308
55446,Aloândia,22426.16,5200506
55447,Alto Horizonte,147295.53,5200555
55448,Alto Paraíso de Goiás,28644.18,5200605
55449,Alvorada do Norte,16039.39,5200803
55450,Amaralina,18237.39,5200829
55451,Americano do Brasil,12429.35,5200852
55452,Amorinópolis,21531.93,5200902
55453,Anápolis,38091.05,5201108
55454,Anhanguera,16195.51,5201207
55455,Anicuns,19006.59,5201306
55456,Aparecida de Goiânia,24855.27,5201405
55457,Aparecida do Rio Doce,34152.43,5201454
55458,Aporé,73893.05,5201504
55459,Araçu,16413.97,5201603
55460,Aragarças,11742.17,5201702
55461,Aragoiânia,12736.22,5201801
55462,Araguapaz,16374.57,5202155
55463,Arenópolis,50004.02,5202353
55464,Aruanã,20064.87,5202502
55465,Aurilândia,18848.42,5202601
55466,Avelinópolis,20789.51,5202809
55467,Baliza,15156.79,5203104
55468,Barro Alto,99404.17,5203203
55469,Bela Vista de Goiás,35534.24,5203302
55470,Bom Jardim de Goiás,21010.21,5203401
55471,Bom Jesus de Goiás,29929.73,5203500
55472,Bonfinópolis,10551.56,5203559
55473,Bonópolis,22242.67,5203575
55474,Brazabrantes,30317.09,5203609
55475,Britânia,21765.93,5203807
55476,Buriti Alegre,32880.08,5203906
55477,Buriti de Goiás,18103.25,5203939
55478,Buritinópolis,23480.77,5203962
55479,Cabeceiras,32215.68,5204003
55480,Cachoeira Alta,18964.52,5204102
55481,Cachoeira de Goiás,21352.12,5204201
55482,Cachoeira Dourada,101674.06,5204250
55483,Caçu,52610.02,5204300
55484,Caiapônia,26180.11,5204409
55485,Caldas Novas,29944.23,5204508
55486,Caldazinha,14244.03,5204557
55487,Campestre de Goiás,15994.13,5204607
55488,Campinaçu,18370.82,5204656
55489,Campinorte,20459.39,5204706
55490,Campo Alegre de Goiás,56881.86,5204805
55491,Campo Limpo de Goiás,15158.08,5204854
55492,Campos Belos,14618.36,5204904
55493,Campos Verdes,22698.76,5204953
55494,Carmo do Rio Verde,27933.06,5205000
55495,Castelândia,30147.8,5205059
55496,Catalão,64326.38,5205109
55497,Caturaí,14367.63,5205208
55498,Cavalcante,29616.4,5205307
55499,Ceres,28712.82,5205406
55500,Cezarina,35338.94,5205455
55501,Chapadão do Céu,139625.7,5205471
55502,Cidade Ocidental,11151.0,5205497
55503,Cocalzinho de Goiás,16884.93,5205513
55504,Colinas do Sul,14495.41,5205521
55505,Córrego do Ouro,23566.57,5205703
55506,Corumbá de Goiás,18268.6,5205802
55507,Corumbaíba,57769.37,5205901
55508,Cristalina,42617.52,5206206
55509,Cristianópolis,27500.85,5206305
55510,Crixás,35311.83,5206404
55511,Cromínia,21007.49,5206503
55512,Cumari,23160.0,5206602
55513,Damianópolis,11586.91,5206701
55514,Damolândia,14372.65,5206800
55515,Davinópolis,203973.45,5206909
55516,Diorama,23601.89,5207105
55517,Doverlândia,31725.82,5207253
55518,Edealina,75656.28,5207352
55519,Edéia,54680.75,5207402
55520,Estrela do Norte,16480.03,5207501
55521,Faina,17483.29,5207535
55522,Fazenda Nova,19375.73,5207600
55523,Firminópolis,14890.27,5207808
55524,Flores de Goiás,10328.08,5207907
55525,Formosa,20106.42,5208004
55526,Formoso,15653.97,5208103
55527,Gameleira de Goiás,44344.11,5208152
55528,Divinópolis de Goiás,13837.51,5208301
55529,Goianápolis,19434.09,5208400
55530,Goiandira,24988.19,5208509
55531,Goianésia,22020.62,5208608
55532,Goiânia,34901.35,5208707
55533,Goianira,19445.38,5208806
55534,Goiás,23410.91,5208905
55535,Goiatuba,45247.04,5209101
55536,Gouvelândia,32175.44,5209150
55537,Guapó,18002.28,5209200
55538,Guaraíta,18462.83,5209291
55539,Guarani de Goiás,16443.27,5209408
55540,Guarinos,32017.76,5209457
55541,Heitoraí,15785.99,5209606
55542,Hidrolândia,50471.59,5209705
55543,Hidrolina,17793.21,5209804
55544,Iaciara,12724.61,5209903
55545,Inaciolândia,31845.34,5209937
55546,Indiara,25568.33,5209952
55547,Inhumas,21386.78,5210000
55548,Ipameri,52243.53,5210109
55549,Ipiranga de Goiás,19368.21,5210158
55550,Iporá,22067.73,5210208
55551,Israelândia,18176.28,5210307
55552,Itaberaí,29768.14,5210406
55553,Itaguari,16939.79,5210562
55554,Itaguaru,15696.67,5210604
55555,Itajá,23075.72,5210802
55556,Itapaci,16639.32,5210901
55557,Itapirapuã,30739.97,5211008
55558,Itapuranga,18670.99,5211206
55559,Itarumã,33295.48,5211305
55560,Itauçu,17120.13,5211404
55561,Itumbiara,39371.45,5211503
55562,Ivolândia,40196.25,5211602
55563,Jandaia,45848.86,5211701
55564,Jaraguá,15534.07,5211800
55565,Jataí,52881.92,5211909
55566,Jaupaci,18909.48,5212006
55567,Jesúpolis,13010.65,5212055
55568,Joviânia,28285.49,5212105
55569,Jussara,28211.91,5212204
55570,Lagoa Santa,26351.52,5212253
55571,Leopoldo de Bulhões,34984.0,5212303
55572,Luziânia,19729.76,5212501
55573,Mairipotaba,24742.92,5212600
55574,Mambaí,10009.26,5212709
55575,Mara Rosa,23112.77,5212808
55576,Marzagão,20282.27,5212907
55577,Matrinchã,24414.88,5212956
55578,Maurilândia,15102.86,5213004
55579,Mimoso de Goiás,41689.6,5213053
55580,Minaçu,31261.39,5213087
55581,Mineiros,41035.09,5213103
55582,Moiporá,23836.54,5213400
55583,Monte Alegre de Goiás,10398.02,5213509
55584,Montes Claros de Goiás,40251.38,5213707
55585,Montividiu,63126.39,5213756
55586,Montividiu do Norte,15254.17,5213772
55587,Morrinhos,30361.43,5213806
55588,Morro Agudo de Goiás,19533.16,5213855
55589,Mossâmedes,21608.75,5213905
55590,Mozarlândia,44129.19,5214002
55591,Mundo Novo,21377.22,5214051
55592,Mutunópolis,17127.58,5214101
55593,Nazário,21956.23,5214408
55594,Nerópolis,27068.2,5214507
55595,Niquelândia,25415.81,5214606
55596,Nova América,16650.12,5214705
55597,Nova Aurora,22330.02,5214804
55598,Nova Crixás,29531.73,5214838
55599,Nova Glória,15244.4,5214861
55600,Nova Iguaçu de Goiás,14842.88,5214879
55601,Nova Roma,14780.81,5214903
55602,Nova Veneza,14997.68,5215009
55603,Novo Brasil,22111.65,5215207
55604,Novo Gama,8731.88,5215231
55605,Novo Planalto,23400.28,5215256
55606,Orizona,35362.44,5215306
55607,Ouro Verde de Goiás,36037.21,5215405
55608,Ouvidor,112445.19,5215504
55609,Padre Bernardo,18341.43,5215603
55610,Palestina de Goiás,29033.87,5215652
55611,Palmeiras de Goiás,38300.63,5215702
55612,Palmelo,16696.21,5215801
55613,Palminópolis,39472.57,5215900
55614,Panamá,31319.12,5216007
55615,Paranaiguara,19672.39,5216304
55616,Paraúna,90385.45,5216403
55617,Perolândia,121220.92,5216452
55618,Petrolina de Goiás,15237.55,5216809
55619,Pilar de Goiás,67629.63,5216908
55620,Piracanjuba,33295.33,5217104
55621,Piranhas,39230.32,5217203
55622,Pirenópolis,20791.99,5217302
55623,Pires do Rio,30659.96,5217401
55624,Planaltina,13417.67,5217609
55625,Pontalina,27498.78,5217708
55626,Porangatu,21380.38,5218003
55627,Porteirão,46146.43,5218052
55628,Portelândia,53653.44,5218102
55629,Posse,16315.04,5218300
55630,Professor Jamil,17745.93,5218391
55631,Quirinópolis,35361.2,5218508
55632,Rialma,23256.37,5218607
55633,Rianápolis,16275.28,5218706
55634,Rio Quente,80369.12,5218789
55635,Rio Verde,42360.16,5218805
55636,Rubiataba,23773.8,5218904
55637,Sanclerlândia,21247.75,5219001
55638,Santa Bárbara de Goiás,16047.76,5219100
55639,Santa Cruz de Goiás,48198.58,5219209
55640,Santa Fé de Goiás,30089.15,5219258
55641,Santa Helena de Goiás,29470.18,5219308
55642,Santa Isabel,21943.36,5219357
55643,Santa Rita do Araguaia,17785.6,5219407
55644,Santa Rita do Novo Destino,25080.59,5219456
55645,Santa Rosa de Goiás,19843.2,5219506
55646,Santa Tereza de Goiás,19005.65,5219605
55647,Santa Terezinha de Goiás,16696.07,5219704
55648,Santo Antônio da Barra,49250.1,5219712
55649,Santo Antônio de Goiás,21641.28,5219738
55650,Santo Antônio do Descoberto,10149.07,5219753
55651,São Domingos,13441.48,5219803
55652,São Francisco de Goiás,16462.44,5219902
55653,São João d'Aliança,28849.37,5220009
55654,São João da Paraúna,36046.5,5220058
55655,São Luís de Montes Belos,28515.88,5220108
55656,São Luiz do Norte,26297.83,5220157
55657,São Miguel do Araguaia,22776.96,5220207
55658,São Miguel do Passa Quatro,38792.99,5220264
55659,São Patrício,19445.83,5220280
55660,São Simão,56444.89,5220405
55661,Senador Canedo,32541.96,5220454
55662,Serranópolis,50495.74,5220504
55663,Silvânia,36465.75,5220603
55664,Simolândia,15976.29,5220686
55665,Sítio d'Abadia,18244.62,5220702
55666,Taquaral de Goiás,20158.19,5221007
55667,Teresina de Goiás,10091.24,5221080
55668,Terezópolis de Goiás,23305.5,5221197
55669,Três Ranchos,19088.63,5221304
55670,Trindade,17333.95,5221403
55671,Trombas,14821.32,5221452
55672,Turvânia,21005.32,5221502
