municipio,PIB,IDHM,densidade,diferenca,estado,Casos_per_capita,Mortes_per_capita,Relacao_casos_mes,Relacao_obitos_mes,Diferenca_aprovacao,Diferenca_reprovacao
Junco do Maranhão,12709.49,0.552,6.18,27.106227106227102,Maranhão,0.074009324009324,0.0,0.0026223776223776,0.0,-31.999999999999996,32.3
Junco do Seridó,10207.17,0.617,41.96,16.219667943805877,Paraíba,0.0198601398601398,0.0006993006993006,0.0019580419580419,0.0,7.200000000000003,-3.7
Jundiaí,112068.21,0.822,970.95,19.82918248059851,São Paulo,0.0477465736749394,0.0012268415751309,0.0098362142628687,0.000147984781436,1.8999999999999917,-1.4
Jundiaí do Sul,24470.13,0.688,10.26,35.55555555555556,Paraná,0.0218712029161603,0.0006075334143377,0.0030376670716889,0.0003037667071688,-2.5,0.0
Jundiá,9547.24,0.595,87.32,46.66666666666666,Rio Grande do Norte,0.0407901487942534,0.0007696254489481,0.0138532580810672,0.0,22.69999999999999,-10.3
Jundiá,11515.73,0.562,45.05,11.904761904761903,Alagoas,0.0115523465703971,0.0007220216606498,0.0,0.0,3.0,-3.0
Junqueiro,13374.67,0.575,102.35,10.722195214173825,Alagoas,0.0244267400008088,0.0008088324503579,0.00076839082784,0.0,1.7000000000000028,-0.4
Junqueirópolis,28666.77,0.745,35.47,30.222222222222214,São Paulo,0.0201653851733642,0.0005319406160839,0.0064316456308332,0.0001450747134774,0.0,0.0
Jupi,11465.75,0.575,141.31,22.2007722007722,Pernambuco,0.03215152332165,0.0010110541925047,0.0059989215421946,0.0,0.0,0.0
Jupiá,25727.77,0.719,22.91,0.0,Santa Catarina,0.0452165635411708,0.0009519276534983,0.0076154212279866,0.0009519276534983,0.0,0.0
Juquitiba,17311.76,0.709,60.23,28.189207496048773,São Paulo,0.0422656150616969,0.0005724462536572,0.0027986261289912,3.180256964762753e-05,3.200000000000003,-0.9000000000000001
Juquiá,18436.57,0.7,22.89,62.02281702501098,São Paulo,0.0395492238996385,0.0008505209440782,0.0121730810121199,0.0001063151180097,0.4000000000000057,-0.4
Juranda,42752.82,0.708,20.99,33.33333333333333,Paraná,0.02425068119891,0.000408719346049,0.0070844686648501,0.0001362397820163,4.299999999999997,-0.7000000000000002
Jurema,8577.15,0.555,3.74,19.487179487179485,Piauí,0.0136468612219189,0.0004199034222128,0.0016796136888515,0.0,1.7999999999999972,-1.7999999999999998
Jurema,7133.94,0.509,103.73,57.32838589981448,Pernambuco,0.0139159838730654,0.0009103914683313,0.0018858108986864,0.0,6.099999999999994,-1.7
Juripiranga,9633.83,0.548,136.42,42.28196896736223,Paraíba,0.0639642989959092,0.0013945704722945,0.0040907400520639,0.0001859427296392,5.6000000000000085,-4.2
Juru,7692.27,0.57,24.47,17.96511627906976,Paraíba,0.0468227424749163,0.0007094354920441,0.0163170163170163,0.0005067396371744,0.9000000000000057,-2.5
Juruaia,16238.02,0.723,47.94,22.237762237762237,Minas Gerais,0.0483764082173624,0.0009467007478935,0.0206380763040802,0.0004733503739467,-4.799999999999997,-2.1
Juruena,13021.48,0.662,4.92,36.43724696356276,Mato Grosso,0.023384809328711,0.0003151591553734,0.001827923101166,0.0,24.60000000000001,-10.7
Juruti,20834.45,0.592,6.98,37.09953856295319,Pará,0.0431976252524032,0.0012253421465923,0.000224358421207,0.0,16.30000000000001,-7.4
Juruá,7918.6,0.522,0.76,65.22108843537416,Amazonas,0.0420744970092441,0.0005437737901033,0.0028548123980424,0.0,14.599999999999994,-12.4
Juscimeira,28274.17,0.714,5.09,14.157973174366614,Mato Grosso,0.0275376526156314,0.0016041351038231,0.0005347117012743,8.911861687906604e-05,5.6000000000000085,-4.5
Jussara,28211.91,0.743,4.52,33.37923911172319,Goiás,0.0450265180214308,0.0007035393440848,0.0062236172745968,0.0,-8.5,0.0
Jussara,7095.84,0.571,16.11,-2.5939177101967843,Bahia,0.0249934572101544,0.0001962836953677,0.0023554043444124,0.0001308557969118,-89.3,-6.3
Jussara,31990.53,0.718,33.26,-13.725490196078432,Paraná,0.0386425210323684,0.0005703693141308,0.0114073862826179,0.0002851846570654,4.5,-4.5
Jussari,10225.34,0.567,16.35,65.03496503496504,Bahia,0.0466312360706326,0.0008571918395336,0.0068575347162695,0.0001714383679067,15.799999999999995,-2.6
Jutaí,15908.16,0.516,0.21,42.57483289741353,Amazonas,0.0493120067053153,0.0012572466298805,0.0108262904239715,0.0001396940699867,12.5,-4.3
Juti,43011.93,0.623,4.24,10.22727272727273,Mato Grosso do Sul,0.0390345649582836,0.0004469606674612,0.0038736591179976,0.0004469606674612,4.5,-4.500000000000002
Juvenília,8777.22,0.592,5.38,35.33653846153847,Minas Gerais,0.0283018867924528,0.0003494060097833,0.0020964360587002,0.0,-2.6000000000000085,1.2999999999999998
Juína,26594.97,0.716,1.55,28.67419982505936,Mato Grosso,0.0363197307120033,0.0010488572334561,0.0073907846915627,4.878405737005146e-05,10.0,-5.0
Jóia,58809.2,0.686,6.93,27.380952380952387,Rio Grande do Sul,0.0286214953271028,0.0001168224299065,0.0068925233644859,0.0,-1.7000000000000028,0.0
Júlio Borges,10952.73,0.582,4.34,51.92697768762678,Piauí,0.013506308867958,0.0010662875422072,0.0046205793495645,0.0,0.0,0.0
Júlio Mesquita,11235.21,0.716,37.25,25.0,São Paulo,0.0098408710217755,0.0004187604690117,0.0025125628140703,0.0,5.5,-5.5
Júlio de Castilhos,63845.69,0.716,10.0,11.073706591070165,Rio Grande do Sul,0.0338464728139739,0.0002591613538589,0.0105219509666718,5.183227077178251e-05,0.2999999999999971,-0.5
Kaloré,27531.76,0.721,21.21,31.318681318681318,Paraná,0.0804878048780487,0.0009756097560975,0.0265853658536585,0.0007317073170731,2.5999999999999943,0.0
Ladainha,6791.25,0.541,20.91,42.67734553775744,Minas Gerais,0.0129203246645684,5.521506266909613e-05,0.0036994091988294,0.0,-5.0,0.0
Ladário,15570.66,0.704,68.47,38.05579773321709,Mato Grosso do Sul,0.0612489820410612,0.0015001500150015,0.0113154172560113,0.0003000300030003,5.700000000000003,0.0999999999999996
Lagamar,18541.3,0.718,5.16,46.49122807017544,Minas Gerais,0.021410744778668,0.0002627085248916,0.0060422960725075,0.0001313542624458,-8.5,10.3
Lagarto,15726.5,0.625,107.68,24.35087678333762,Sergipe,0.0358210098843,0.0010439813041146,0.0050762393686307,0.0001436671519423,0.8999999999999915,-2.3
Lages,35366.36,0.77,59.91,26.39735341188601,Santa Catarina,0.073554054740263,0.0012440968872188,0.0146879601888996,0.0003427613872949,-2.9000000000000057,3.4000000000000004
Lago Verde,7184.71,0.557,26.09,31.09717868338557,Maranhão,0.0318016854278157,0.000430583748539,0.0,6.151196407701298e-05,-9.600000000000009,6.799999999999999
Lago da Pedra,8256.79,0.589,41.09,15.339150014072608,Maranhão,0.0268372259579039,0.0010344964787331,0.0003779890979986,0.0,-15.099999999999994,11.3
Lago do Junco,6479.43,0.581,35.08,35.00109721307878,Maranhão,0.0227859778597785,0.0002767527675276,9.225092250922508e-05,9.225092250922508e-05,-3.4000000000000057,1.3
Lago dos Rodrigues,8441.63,0.602,49.19,41.35338345864661,Maranhão,0.048687028062662,0.0010143130846387,0.0,0.0,-5.5,5.5
Lagoa,8187.15,0.563,26.23,57.94871794871794,Paraíba,0.0064294899271324,0.0002143163309044,0.0,0.0,0.0,0.0
Lagoa Alegre,7852.75,0.55,21.64,52.22893298820822,Piauí,0.0307890423788339,0.0005853430110044,0.0029267150550222,0.0,5.599999999999994,-1.6
Lagoa Bonita do Sul,19729.38,0.67,26.76,83.33333333333334,Rio Grande do Sul,0.0072338959696865,0.0,0.005167068549776,0.0,0.0,0.0
Lagoa Dourada,20856.56,0.676,27.29,11.039370078740156,Minas Gerais,0.011761088477208,0.0001537397186563,0.0049965408563302,0.0,-4.400000000000006,-1.2
Lagoa Formosa,21934.83,0.703,21.47,38.07692307692308,Minas Gerais,0.0367826279636605,0.0009417239087081,0.0036007090627077,5.5395524041657433e-05,-4.399999999999992,4.4
Lagoa Grande,15343.01,0.597,13.82,40.36764705882353,Pernambuco,0.0189055115034568,0.0002734268192648,0.0030467559860942,0.0,1.2000000000000028,-1.2
Lagoa Grande,22050.41,0.679,7.71,20.471698113207548,Minas Gerais,0.0065044062106588,0.0001049097775912,0.0032522031053294,0.0,5.099999999999994,-3.0
Lagoa Grande do Maranhão,6775.46,0.502,15.31,4.220779220779221,Maranhão,0.0130770581007547,0.0003510619624363,0.0014920133403545,0.0,-5.899999999999992,0.6
Lagoa Nova,20719.09,0.585,88.56,36.04545454545455,Rio Grande do Norte,0.0132573331625464,0.0001280901754835,0.0057000128090175,0.0,6.200000000000003,-7.9
Lagoa Salgada,9390.3,0.582,103.96,33.095238095238095,Rio Grande do Norte,0.0201334141904184,0.0003638568829593,0.0032747119466343,0.0,6.799999999999997,0.0
Lagoa Santa,26351.52,0.74,3.46,8.333333333333343,Goiás,0.0365239294710327,0.0,0.0056675062972292,0.0,0.0,0.0
Lagoa Santa,28124.54,0.777,280.45,17.927148211059883,Minas Gerais,0.0287941481860306,0.0004029321059401,0.0104297425883738,0.0001549738869,-16.299999999999997,4.6
Lagoa Seca,10221.08,0.627,255.63,26.139817629179326,Paraíba,0.0350870814093008,0.0007999127367923,0.00589026651638,0.0001090790095625,8.5,-3.4
Lagoa Vermelha,41206.3,0.738,22.01,10.639807064831892,Rio Grande do Sul,0.0485848886970906,0.00068328118819,0.0114719315280325,7.19243355989499e-05,-3.0,0.5
Lagoa d'Anta,8882.73,0.601,64.07,37.692307692307686,Rio Grande do Norte,0.0233417048308465,0.0007386615452799,0.0016250553996158,0.0,2.299999999999997,0.0
Lagoa da Canoa,11749.95,0.552,201.83,22.5218080888184,Alagoas,0.0340017925162446,0.0007282097244006,0.0006161774591082,5.601613264620211e-05,3.0999999999999943,-3.1
Lagoa da Confusão,39480.12,0.627,1.26,51.99362041467303,Tocantins,0.0564498016021561,0.0010481395522946,0.0032941528786404,7.48671108781912e-05,5.0,0.0
Lagoa da Prata,31574.87,0.732,118.56,19.98200629779577,Minas Gerais,0.0314387041119524,0.0005750982459503,0.0086264736892552,0.0001341895907217,2.700000000000003,-1.8
Lagoa de Dentro,9643.66,0.57,91.34,22.67857142857143,Paraíba,0.0309625599170877,0.0005182018396165,0.0033683119575074,0.0002591009198082,25.90000000000001,-17.2
Lagoa de Itaenga,15793.28,0.602,374.1,63.24324324324324,Pernambuco,0.0139530542722478,0.0005133230668719,0.0026132810677119,0.0,1.7000000000000028,-1.7
Lagoa de Pedras,8614.95,0.553,64.12,63.42105263157895,Rio Grande do Norte,0.0110021208907741,0.0007953340402969,0.0030487804878048,0.0001325556733828,10.400000000000006,-4.2
Lagoa de São Francisco,7458.66,0.529,43.42,31.25,Piauí,0.023379698135543,0.0004439183190292,0.0060668836934004,0.0,-3.299999999999997,10.3
Lagoa de Velhos,13152.95,0.589,24.21,38.888888888888886,Rio Grande do Norte,0.0391654465592972,0.0014641288433382,0.0142752562225475,0.0010980966325036,0.0,0.0
Lagoa do Barro do Piauí,95769.24,0.502,3.69,29.24901185770751,Piauí,0.1132116004296455,0.0002148227712137,0.0090225563909774,0.0,-13.5,0.0
Lagoa do Carro,15816.34,0.609,259.4,40.42492104507609,Pernambuco,0.0099053732499584,0.0008300592108903,0.0012174201759725,0.000110674561452,0.0,0.0
Lagoa do Mato,6614.74,0.566,6.66,8.184143222506393,Maranhão,0.0094222222222222,0.0,0.0079111111111111,0.0,-2.0999999999999943,-0.1999999999999999
Lagoa do Ouro,9179.48,0.525,66.14,11.494252873563216,Pernambuco,0.0107265119817421,0.00038037276531,0.002054012932674,0.0,10.700000000000005,-10.7
Lagoa do Piauí,13414.0,0.583,9.53,83.33333333333334,Piauí,0.0903051181102362,0.0004921259842519,0.0066437007874015,0.0,12.299999999999995,0.0
Lagoa do Sítio,8379.77,0.541,6.43,-4.945054945054949,Piauí,0.0137145064709291,0.0013521344407958,0.0011589723778249,0.0003863241259416,-30.599999999999994,-2.2
Lagoa do Tocantins,10585.05,0.579,4.74,28.174603174603185,Tocantins,0.0171455050973123,0.0009267840593141,0.0006950880444856,0.0,2.9000000000000057,0.0
Lagoa dos Gatos,6895.7,0.551,73.09,30.434782608695656,Pernambuco,0.0238796807857581,0.0003683241252302,0.0006752608962553,0.0,-1.0,1.0
Lagoa dos Patos,10836.76,0.634,6.83,42.66666666666666,Minas Gerais,0.0060945880058508,0.0,0.0009751340809361,0.0,-3.1000000000000085,5.7
Lagoinha,12643.55,0.693,19.16,12.907608695652172,São Paulo,0.0175653594771241,0.000204248366013,0.0022467320261437,0.0,-1.3000000000000114,3.1000000000000005
Lagoinha do Piauí,8691.55,0.597,42.15,12.225705329153609,Piauí,0.0586994727592267,0.0014059753954305,0.0007029876977152,0.0,5.700000000000003,-5.7
Lagoão,17625.25,0.643,16.82,45.6043956043956,Rio Grande do Sul,0.0066646001239925,0.0001549907005579,0.0017048977061376,0.0,-4.900000000000006,-8.3
Laguna,19468.57,0.752,103.96,30.66244834710744,Santa Catarina,0.0617715108918671,0.0010258872833631,0.0084253721569825,0.0002401012790849,0.6999999999999886,-1.9000000000000004
Laje do Muriaé,19810.21,0.668,29.42,48.00759013282733,Rio de Janeiro,0.0613188307273963,0.0002719238613188,0.0081577158395649,0.0,2.0,-0.1999999999999997
Lajeado,21804.92,0.675,9.72,76.19047619047619,Tocantins,0.0223356732610082,0.0006381620931716,0.0009572431397574,0.0,-8.299999999999997,0.0
Lajeado,55616.48,0.778,932.58,20.48047389205792,Rio Grande do Sul,0.0836765301021258,0.0008212916894803,0.0145690004046944,0.0001666388935177,-2.799999999999997,-1.4
Lajeado Grande,35283.63,0.771,21.64,-75.0,Santa Catarina,0.043447792571829,0.0007007708479327,0.0035038542396636,0.0,9.899999999999991,18.7
Lajeado Novo,9808.65,0.589,7.21,-3.266787658802178,Maranhão,0.0423841059602649,0.0010596026490066,0.0,0.0,-3.5999999999999943,0.9
Lajedo,12133.49,0.611,213.06,22.492981705471664,Pernambuco,0.0189386417791898,0.0008191024622716,0.003152303415409,7.446386020651311e-05,1.9000000000000057,-1.6
Lajes,10564.5,0.624,16.67,9.634623749456283,Rio Grande do Norte,0.0242972421743371,8.867606632969761e-05,0.0012414649286157,0.0,10.200000000000005,-9.099999999999998
Lajes Pintadas,9698.03,0.625,36.55,23.214285714285715,Rio Grande do Norte,0.032359739441059,0.0004202563563773,0.0098760243748686,0.0,13.299999999999995,-3.3
Lajinha,15688.61,0.661,46.13,19.70588235294118,Minas Gerais,0.0564172062440395,0.0010540581237765,0.0160618380765948,5.019324398935903e-05,-5.300000000000011,-1.1000000000000003
Lambari,16722.36,0.711,97.67,29.826086956521745,Minas Gerais,0.0245027385413663,0.0003843566830018,0.0082636686845392,0.0001441337561256,-0.8999999999999915,-4.7
Lamim,11764.38,0.655,28.59,51.66666666666667,Minas Gerais,0.005603066941905,0.0,0.0038336773813034,0.0,5.0,-3.2
Landri Sales,14571.05,0.584,4.86,97.22222222222224,Piauí,0.0213408876298394,0.0011331444759206,0.003399433427762,0.0001888574126534,-8.599999999999994,-2.5
Lapa,37484.15,0.706,23.0,18.125055748818127,Paraná,0.0412972613832194,0.000436019350954,0.008055976579532,8.305130494362893e-05,0.9000000000000057,-1.4
Lapão,9293.65,0.596,45.19,31.65057067603161,Bahia,0.0354112331484406,0.0001836682217242,0.0082283363332476,0.0,-94.8,-1.7
Laranja da Terra,12709.11,0.656,23.95,5.727585509006273,Espírito Santo,0.0298711975883803,0.0004567461404951,0.0130629396181602,9.134922809902256e-05,0.0,0.0
Laranjal,14445.27,0.585,10.46,33.33333333333333,Paraná,0.0076896787423103,0.0001708817498291,0.0056390977443609,0.0,5.5,-0.2000000000000001
Laranjal,11939.95,0.714,33.24,24.35897435897435,Minas Gerais,0.027165932452276,0.0013215859030837,0.0195301027900146,0.000734214390602,-0.6000000000000085,-1.8
Laranjal Paulista,40312.93,0.729,74.26,26.96938424492604,São Paulo,0.037277317996914,0.0003506803198204,0.0022794220788329,0.0001052040959461,2.5,0.5
Laranjal do Jari,19249.72,0.665,1.63,29.614731384642887,Amapá,0.1082324935528665,0.0010117040269787,0.0059313628248363,3.9674667724657806e-05,5.0,1.2000000000000002
Laranjeiras,27147.97,0.642,183.79,33.28584995251662,Sergipe,0.0155568966673372,0.0008381948635418,0.0030175015087507,6.70555890833501e-05,17.700000000000003,-1.3
Laranjeiras do Sul,24626.8,0.706,47.72,19.27602180953552,Paraná,0.0200480154647211,9.353661958656816e-05,0.0055810183019985,0.0,5.699999999999989,-6.9
Lassance,19041.91,0.629,2.03,74.24242424242425,Minas Gerais,0.0104422604422604,0.0001535626535626,0.0027641277641277,0.0,-8.299999999999997,9.7
Lastro,9565.46,0.533,26.66,51.25925925925925,Paraíba,0.031055900621118,0.0,0.0102301790281329,0.0,11.099999999999994,-11.1
Laurentino,41614.7,0.749,87.67,8.57142857142857,Santa Catarina,0.0883787661406025,0.0001434720229555,0.0166427546628407,0.0001434720229555,-3.6999999999999886,4.0
Lauro Müller,25361.32,0.735,56.35,58.71939736346516,Santa Catarina,0.090527420624508,0.0011807924429283,0.0148911046969299,0.0003279979008134,3.299999999999997,-1.7000000000000002
Lauro de Freitas,33038.18,0.754,3440.0,13.203096089798938,Bahia,0.0525246926022979,0.0007508566821205,0.0073221124773231,7.558959887119532e-05,11.800000000000011,-8.1
Lavandeira,13388.6,0.66,3.7,69.04761904761904,Tocantins,0.0192407696307852,0.0,0.0,0.0,0.0,0.0
Lavras,26615.93,0.782,183.75,13.744301558141116,Minas Gerais,0.0106578782534956,0.0003469110462258,0.004220751062415,3.854567180287743e-05,-4.900000000000006,4.4
Lavras da Mangabeira,8650.81,0.613,33.24,32.220042844359284,Ceará,0.0401167957344166,0.0008569252253395,0.0032372730735051,0.0001269518852354,0.5999999999999943,0.0
Lavras do Sul,33310.31,0.699,2.88,55.07936507936508,Rio Grande do Sul,0.0128342245989304,0.0001336898395721,0.0033422459893048,0.0,7.0,0.2999999999999998
Lavínia,12978.2,0.721,22.28,27.033492822966505,São Paulo,0.0401502504173622,0.0004173622704507,0.0007512520868113,0.0002504173622704,0.0,0.0
Leandro Ferreira,12903.5,0.71,9.17,80.83333333333333,Minas Gerais,0.0266336327036234,0.0009290802105915,0.0102198823165066,0.0,-7.099999999999994,11.1
Lebon Régis,26388.0,0.649,12.87,41.66666666666666,Santa Catarina,0.0099942182208639,0.0007433716032047,0.0022301148096142,0.0003303873792021,-5.399999999999992,5.6000000000000005
Leme,32775.73,0.744,256.63,21.526186232068586,São Paulo,0.0346741979475969,0.0008317938698726,0.0042847056320182,4.836010871352439e-05,3.299999999999997,-0.8999999999999999
Leme do Prado,11989.57,0.67,17.56,26.98412698412698,Minas Gerais,0.0044733631557543,0.0,0.002643350955673,0.0,1.0999999999999943,-1.1
Lençóis Paulista,44920.91,0.764,84.54,23.86509730903932,São Paulo,0.0638151741875146,0.0008621697451484,0.0138093289689034,0.0001022913256955,3.0,-1.0000000000000002
Leoberto Leal,32218.1,0.686,10.44,22.46963562753037,Santa Catarina,0.0286090101940151,0.0,0.0042749095692206,0.0,5.099999999999994,-5.1
Leopoldina,19434.1,0.726,55.76,11.033246817451488,Minas Gerais,0.0377279555783748,0.0008557247989046,0.0151558369939338,0.0001331127464962,-7.200000000000003,5.6
Leopoldo de Bulhões,34984.0,0.659,15.9,22.72727272727273,Goiás,0.025500196155355,0.0005230809467765,0.0006538511834706,0.0001307702366941,3.5,-1.8
Liberato Salzano,27196.66,0.685,21.25,11.176470588235292,Rio Grande do Sul,0.0151369994251772,0.0003832151753209,0.0030657214025675,0.0001916075876604,-1.7000000000000028,-2.1
Liberdade,16304.24,0.672,12.63,29.454545454545453,Minas Gerais,0.0065101597948313,0.0,0.0041428289603472,0.0,2.200000000000003,0.0
Lidianópolis,25421.03,0.68,20.84,27.472527472527467,Paraná,0.0259818731117824,0.0006042296072507,0.0108761329305135,0.0,2.700000000000003,0.0
Lima Campos,12468.56,0.581,36.94,10.09661835748792,Maranhão,0.0684436222988312,0.0006726645926175,0.0031110737408559,8.408307407718826e-05,0.0,0.0
Lima Duarte,19069.43,0.71,19.68,15.511551155115509,Minas Gerais,0.0192238591448077,0.0010779734099892,0.0037729069349622,0.0001197748233321,-8.199999999999989,8.600000000000001
Limeira,45035.17,0.775,526.87,17.226009478520236,São Paulo,0.0376167048877215,0.001012694617038,0.0028257446572192,7.513540707056847e-05,3.0,-2.0
Limeira do Oeste,53377.48,0.71,5.71,31.06060606060606,Minas Gerais,0.0452494692144373,0.0006634819532908,0.0058386411889596,0.0002653927813163,5.299999999999997,-5.3
Limoeiro,14315.95,0.663,205.49,5.185533001035424,Pernambuco,0.0212977777777777,0.0011911111111111,0.0011555555555555,7.11111111111111e-05,-0.0999999999999943,-0.2
Limoeiro de Anadia,17834.29,0.58,90.68,30.166666666666668,Alagoas,0.0209184564344333,0.0006286013619696,0.0010825912345032,0.0001047668936616,14.700000000000005,-7.9
